phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
after,https://kujolang.ai/ecosystem/tribunal/,content/ecosystem/45-tribunal.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/tribunal/,200,Tribunal — Kujo Ecosystem | Kujolang.ai,39,"A local-first decision review engine that turns consequential proposals into adversarial hearings and durable, execution-ready decision evidence.",145,Tribunal,H2:Quick Install > H2:Give this prompt to your agent > H1:Tribunal > H2:What it does > H2:Durable decision evidence > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,287,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,28,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,b2c25762e9c73b0b0afe5e35f24863da52a033ac7dd198ffd6efc63972f1eeb9,
after,https://kujolang.ai/ecosystem/ward/,content/ecosystem/32-ward.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/ward/,200,Ward — Kujo Ecosystem | Kujolang.ai,35,"A local Dependabot security command center for collecting alerts, planning remediation, preparing safe fixes, verifying changes, and generating reports.",152,Ward,H2:Quick Install > H2:Give this prompt to your agent > H1:Ward > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,145,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,28,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,fc54eea0183344c1ef85a0e9cceccba78a8f83240e8ec8916e64adac9be466d8,
after,https://kujolang.ai/ecosystem/watchdog/,content/ecosystem/15-watchdog.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/watchdog/,200,Watchdog — Kujo Ecosystem | Kujolang.ai,39,"An OpenAI-compatible proxy and dashboard for request, tool, step, audit, cost, latency, error, and redaction telemetry.",119,Watchdog,H2:Quick Install > H2:Give this prompt to your agent > H1:Watchdog > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,131,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,28,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,9d1c2307077e3440a7e30d609bc444b0e9c85aae39315260c74c29f2e3cb1506,
after,https://kujolang.ai/ecosystem/workcell/,content/ecosystem/35-workcell.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workcell/,200,Workcell — Kujo Ecosystem | Kujolang.ai,39,A stable local and CI execution harness for bounded Kujo and agent workflows in disposable Docker or Podman workspaces.,119,Workcell,H2:Quick Install > H2:Give this prompt to your agent > H1:Workcell > H2:What it does > H2:Evidence and recovery > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,248,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,28,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,10e9b2e0b5eded4d34c84ded9501a89f640743880af1216a4eda88a7d818f4d3,
after,https://kujolang.ai/ecosystem/workflows/agency-runner/,content/workflows/001-agency-runner.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/agency-runner/,200,Agency Runner — Kujo Workflow | Kujolang.ai,43,Turn an agency task and site profile into a resumable local proof packet.,73,Agency Runner,H2:Quick Install > H2:Give this prompt to your agent > H1:Agency Runner > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,164,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,16828f849fa2d0645ae7b41e81698c684c8ae42fa4a9f4da98015af52385c4ba,
after,https://kujolang.ai/ecosystem/workflows/agency-verified-fix-loop/,content/workflows/002-agency-verified-fix-loop.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/agency-verified-fix-loop/,200,Agency Verified Fix Loop — Kujo Workflow | Kujolang.ai,54,Demonstrate a deterministic browser-visible fix with staged evidence and handoff.,81,Agency Verified Fix Loop,H2:Quick Install > H2:Give this prompt to your agent > H1:Agency Verified Fix Loop > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,168,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,e13fd00d01040d7475c46dfb1226240109069597c31682ac411923af7135aade,
after,https://kujolang.ai/ecosystem/workflows/ai-sdk-muzzle-benchmark/,content/workflows/003-ai-sdk-muzzle-benchmark.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/ai-sdk-muzzle-benchmark/,200,AI SDK Muzzle Benchmark — Kujo Workflow | Kujolang.ai,53,Compare raw and Muzzle-mediated AI SDK runs with token and transcript evidence.,79,AI SDK Muzzle Benchmark,H2:Quick Install > H2:Give this prompt to your agent > H1:AI SDK Muzzle Benchmark > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,170,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,cd99e64b9d023e0ad5d4c4c17583740afb5e82d16f978d6f2c825d5d0dee8463,
after,https://kujolang.ai/ecosystem/workflows/ai-sdk-watchdog-showcase/,content/workflows/004-ai-sdk-watchdog-showcase.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/ai-sdk-watchdog-showcase/,200,AI SDK Watchdog Showcase — Kujo Workflow | Kujolang.ai,54,Route AI SDK chat traffic through Watchdog and export telemetry.,64,AI SDK Watchdog Showcase,H2:Quick Install > H2:Give this prompt to your agent > H1:AI SDK Watchdog Showcase > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,162,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,a7ab775a5ec90612955c9d889e05624886978c1b3e46e83825511cc6a2005e4d,
after,https://kujolang.ai/ecosystem/workflows/casefile-incident-evidence-packet/,content/workflows/005-casefile-incident-evidence-packet.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/casefile-incident-evidence-packet/,200,Casefile Incident Evidence Packet — Kujo Workflow | Kujolang.ai,63,Capture a deterministic failure into a redacted incident evidence bundle.,73,Casefile Incident Evidence Packet,H2:Quick Install > H2:Give this prompt to your agent > H1:Casefile Incident Evidence Packet > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,159,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,419fc68532fcd998c6d89cafd6e02958d24c7514384ced1c19c9310d6dd430f5,
after,https://kujolang.ai/ecosystem/workflows/codebase-cleanup/,content/workflows/025-codebase-cleanup.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/codebase-cleanup/,200,Codebase Cleanup — Kujo Workflow | Kujolang.ai,46,"Reduce unnecessary repository code and complexity through evidence-classified analysis, reviewer-approved mechanical cleanup, verification rollback, and structured reporting.",174,Codebase Cleanup,H2:Quick Install > H2:Give this prompt to your agent > H1:Codebase Cleanup > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,246,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,c928cabc5c3c3855663872ea535b6a30ec387352701bcba3f922cfc5520260e4,
after,https://kujolang.ai/ecosystem/workflows/docsgen-repo-contract-runner/,content/workflows/006-docsgen-repo-contract-runner.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/docsgen-repo-contract-runner/,200,Docsgen Repo Contract Runner — Kujo Workflow | Kujolang.ai,58,Generate a reviewable DocsGen contract packet for a chosen repository.,70,Docsgen Repo Contract Runner,H2:Quick Install > H2:Give this prompt to your agent > H1:Docsgen Repo Contract Runner > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,166,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,63586aaafcae9c9392bbf1135c765cd4d50aed7744b18aaab9c1886d53b0a1ea,
after,https://kujolang.ai/ecosystem/workflows/enterprise-dispatch-approval-router/,content/workflows/007-enterprise-dispatch-approval-router.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/enterprise-dispatch-approval-router/,200,Enterprise Dispatch Approval Router — Kujo Workflow | Kujolang.ai,65,Run a resumable Dispatch workflow with an explicit approval boundary and diagnostics.,85,Enterprise Dispatch Approval Router,H2:Quick Install > H2:Give this prompt to your agent > H1:Enterprise Dispatch Approval Router > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,169,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,c9ded2f707b716d47cd40a22b9f536aa0272c97a733c34f891f49e95ee2d7c55,
after,https://kujolang.ai/ecosystem/workflows/feature-card-workflow/,content/workflows/008-feature-card-workflow.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/feature-card-workflow/,200,Feature Card Workflow — Kujo Workflow | Kujolang.ai,51,"Convert a developer task card into scoped implementation, verification, evidence and handoff.",93,Feature Card Workflow,H2:Quick Install > H2:Give this prompt to your agent > H1:Feature Card Workflow > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,181,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,d5ff658cbfcedfadcd1e28b5c05f7cce457a84ddf1d547418a21f22fae98897b,
after,https://kujolang.ai/ecosystem/workflows/howl-content-factory/,content/workflows/009-howl-content-factory.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/howl-content-factory/,200,Howl Content Factory — Kujo Workflow | Kujolang.ai,50,Render deterministic content assets from real Kujo examples and a manifest.,75,Howl Content Factory,H2:Quick Install > H2:Give this prompt to your agent > H1:Howl Content Factory > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,161,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,f113bc5f24d1113a97b583c0ab97c82017db670dbf9e9ec6a674b8395b490253,
after,https://kujolang.ai/ecosystem/workflows/,generated route,collection,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/,200,Workflows | Kujolang.ai,23,"Browse all 26 local-first workflow kits released in kujo-workflows 0.2.0, with explicit inputs, boundaries, evidence, and readiness status.",139,Workflows,H2:Quick Install > H2:Give this prompt to your agent > H1:Workflows > H2:Workflow catalog > H2:Agency Runner > H2:Agency Verified Fix Loop > H2:AI SDK Muzzle Benchmark > H2:AI SDK Watchdog Showcase > H2:Casefile Incident Evidence Packet > H2:Docsgen Repo Contract Runner > H2:Enterprise Dispatch Approval Router > H2:Feature Card Workflow > H2:Howl Content Factory > H2:Loop Engineering > H2:MCP Agent Gateway Review > H2:RAG Enterprise Knowledge Gate > H2:Relay Lifecycle Handoff > H2:Tribunal Decision Gate > H2:Webops AI Visibility Benchmark > H2:Webops Content Refresh > H2:Webops Finding To Fix > H2:Webops Monthly SEO Review > H2:Webops Post Publish > H2:Webops Quarterly Content Portfolio > H2:Webops Site Bootstrap > H2:Webops Weekly Content Intelligence > H2:Webops Weekly Search Intelligence > H2:Webops Weekly Site Health > H2:Codebase Cleanup > H2:Workcell Execution Gate,534,en,,,Kujo Team,no,CollectionPage|Organization,341,105,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,29,0,0,1,no,yes,no,no,4c60a11c0c5110cc106eb777765f85f357035387a3bbeba3fbe25ff6431cb5d7,
after,https://kujolang.ai/ecosystem/workflows/loop-engineering/,content/workflows/010-loop-engineering.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/loop-engineering/,200,Loop Engineering — Kujo Workflow | Kujolang.ai,46,Run a bounded Goal to Context to Act to Evaluate to Record to Stop loop in any repository.,90,Loop Engineering,H2:Quick Install > H2:Give this prompt to your agent > H1:Loop Engineering > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,175,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,7a0dca0200349e94cac0ba3c0fb1c2f7938e5111c1ed6595e5ed6b632803830c,
after,https://kujolang.ai/ecosystem/workflows/mcp-agent-gateway-review/,content/workflows/011-mcp-agent-gateway-review.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/mcp-agent-gateway-review/,200,MCP Agent Gateway Review — Kujo Workflow | Kujolang.ai,54,Generate and validate a constrained MCP server scaffold and safety packet for a repository.,91,MCP Agent Gateway Review,H2:Quick Install > H2:Give this prompt to your agent > H1:MCP Agent Gateway Review > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,170,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,9639d7b00e3b2a6aba9de77586c3adcfc2b794f24447bdf52d8aa35b4e54e6c8,
after,https://kujolang.ai/ecosystem/workflows/rag-enterprise-knowledge-gate/,content/workflows/012-rag-enterprise-knowledge-gate.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/rag-enterprise-knowledge-gate/,200,RAG Enterprise Knowledge Gate — Kujo Workflow | Kujolang.ai,59,Ingest an approved local corpus and query it with namespace-scoped citations.,77,RAG Enterprise Knowledge Gate,H2:Quick Install > H2:Give this prompt to your agent > H1:RAG Enterprise Knowledge Gate > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,163,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,4f374009adf47c62e1d0237b445d5f4c80b4611c00f7d9e7950dcc56c0e54289,
after,https://kujolang.ai/ecosystem/workflows/relay-lifecycle-handoff/,content/workflows/013-relay-lifecycle-handoff.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/relay-lifecycle-handoff/,200,Relay Lifecycle Handoff — Kujo Workflow | Kujolang.ai,53,"Exercise Relay pause/resume, integrity-checked export, and a local persisted handoff receipt.",93,Relay Lifecycle Handoff,H2:Quick Install > H2:Give this prompt to your agent > H1:Relay Lifecycle Handoff > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,197,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,e2653d461a8992d5626cc54e08123a20f74c9c6b4edc5a30060a5905f61accc6,
after,https://kujolang.ai/ecosystem/workflows/tribunal-decision-gate/,content/workflows/014-tribunal-decision-gate.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/tribunal-decision-gate/,200,Tribunal Decision Gate — Kujo Workflow | Kujolang.ai,52,"Run an advisory Tribunal mock review and emit a verified, versioned decision receipt.",85,Tribunal Decision Gate,H2:Quick Install > H2:Give this prompt to your agent > H1:Tribunal Decision Gate > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,188,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,2d65c491209af09719ff5e47714f78b9f20b4df4b1b69efadb3a02a203b32c0f,
after,https://kujolang.ai/ecosystem/workflows/webops-ai-visibility-benchmark/,content/workflows/015-webops-ai-visibility-benchmark.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/webops-ai-visibility-benchmark/,200,Webops AI Visibility Benchmark — Kujo Workflow | Kujolang.ai,60,Run a fixed longitudinal query suite across explicitly available AI/search surfaces without fabricated availability.,116,Webops AI Visibility Benchmark,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops AI Visibility Benchmark > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,191,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,c761083206183a57f3c5b0837eb96b075fc59f47f00e9558f6f43922c97a1215,
after,https://kujolang.ai/ecosystem/workflows/webops-content-refresh/,content/workflows/016-webops-content-refresh.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/webops-content-refresh/,200,Webops Content Refresh — Kujo Workflow | Kujolang.ai,52,"Turn decay and accuracy evidence into a Spec, approved update boundary, verification, and future measurement cue.",113,Webops Content Refresh,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Content Refresh > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,195,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,2ac2498737a7ef8790d8760d2791dca8022f9017b606137040bb04b982f3b4f0,
after,https://kujolang.ai/ecosystem/workflows/webops-finding-to-fix/,content/workflows/017-webops-finding-to-fix.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/webops-finding-to-fix/,200,Webops Finding To Fix — Kujo Workflow | Kujolang.ai,51,"Move one stable WebOps finding through Spec, proposal, approval, implementation boundary, Eval, Lens, SiteProbe, and receipt evidence.",134,Webops Finding To Fix,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Finding To Fix > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,203,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,0d6b2317d47674d0be573406ec8f9ad0b10aa7e8299de629fdf90d0ceac1a8c8,
after,https://kujolang.ai/ecosystem/workflows/webops-monthly-seo-review/,content/workflows/018-webops-monthly-seo-review.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/webops-monthly-seo-review/,200,Webops Monthly SEO Review — Kujo Workflow | Kujolang.ai,55,Synthesize monthly specialist SEO evidence without duplicating specialist analysis.,83,Webops Monthly SEO Review,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Monthly SEO Review > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,187,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,77393c35e7f17a3219c7348d1f3221102df70becd3311b4ee08b1c00b54d9ee4,
after,https://kujolang.ai/ecosystem/workflows/webops-post-publish/,content/workflows/019-webops-post-publish.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/webops-post-publish/,200,Webops Post Publish — Kujo Workflow | Kujolang.ai,49,"Verify newly published content, relationships, rendered quality, optional submission, distribution assets, and receipts.",120,Webops Post Publish,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Post Publish > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,196,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,ea552ce5c5c6542872e2aed9cc5c8c5bee44b7854838c3d50d5eb7082afdf887,
after,https://kujolang.ai/ecosystem/workflows/webops-quarterly-content-portfolio/,content/workflows/020-webops-quarterly-content-portfolio.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/webops-quarterly-content-portfolio/,200,Webops Quarterly Content Portfolio — Kujo Workflow | Kujolang.ai,64,"Classify the content portfolio from graph, search, analytics, decay, pruning, and information-architecture evidence.",116,Webops Quarterly Content Portfolio,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Quarterly Content Portfolio > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,195,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,3e4e56e8762fa6d1af342d319baf82ad0a2354f5f12483d58dcd7f5e65c603de,
after,https://kujolang.ai/ecosystem/workflows/webops-site-bootstrap/,content/workflows/021-webops-site-bootstrap.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/webops-site-bootstrap/,200,Webops Site Bootstrap — Kujo Workflow | Kujolang.ai,51,"Establish a credential-free initial website, repository, content-graph, browser, and reporting baseline.",104,Webops Site Bootstrap,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Site Bootstrap > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,191,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,6bcd4933fa310698bc739fbdb11c31f087f5574dde6e976a5e35c446803d80d9,
after,https://kujolang.ai/ecosystem/workflows/webops-weekly-content-intelligence/,content/workflows/022-webops-weekly-content-intelligence.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/webops-weekly-content-intelligence/,200,Webops Weekly Content Intelligence — Kujo Workflow | Kujolang.ai,64,"Combine trends, query opportunity, content relationships, gaps, accuracy, and internal-link proposals.",102,Webops Weekly Content Intelligence,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Weekly Content Intelligence > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,189,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,1d4e4564912501e02280970bdbacd06fc8d53f4307f4c9a7ed16d609572bb62e,
after,https://kujolang.ai/ecosystem/workflows/webops-weekly-search-intelligence/,content/workflows/023-webops-weekly-search-intelligence.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/webops-weekly-search-intelligence/,200,Webops Weekly Search Intelligence — Kujo Workflow | Kujolang.ai,63,"Compare measured search evidence, keyword opportunities, and decay signals with capability-level degradation.",109,Webops Weekly Search Intelligence,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Weekly Search Intelligence > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,191,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,910a8c890b05e76a58c6b95b9af5e15c406e1a643b1ea743d9b810197fd26cd5,
after,https://kujolang.ai/ecosystem/workflows/webops-weekly-site-health/,content/workflows/024-webops-weekly-site-health.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/webops-weekly-site-health/,200,Webops Weekly Site Health — Kujo Workflow | Kujolang.ai,55,"Compare weekly crawl and rendered site health, links, performance, accessibility, schema, and metadata.",103,Webops Weekly Site Health,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Weekly Site Health > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,193,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,b5181ac95e186c31876bfd0e0d80c86c5c4f16a29c98fa061f608dedb1e017fc,
after,https://kujolang.ai/ecosystem/workflows/workcell-execution-gate/,content/workflows/026-workcell-execution-gate.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/workflows/workcell-execution-gate/,200,Workcell Execution Gate — Kujo Workflow | Kujolang.ai,53,"Validate, inspect, and attempt bounded Workcell Docker execution with explicit completion evidence.",99,Workcell Execution Gate,H2:Quick Install > H2:Give this prompt to your agent > H1:Workcell Execution Gate > H2:Outcome > H2:Inputs > H2:Evidence and outputs > H2:Approval boundaries > H2:State and recovery > H2:Release boundary > H2:Source > H2:Source and catalog,193,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,ee72f5c9914a1609fa48546f33d4c0648acc95bae5aa8e5aa794cb2ce3f82da3,
after,https://kujolang.ai/ethos/,content/pages/01-ethos.md,page,200,200,yes,"default index,follow",https://kujolang.ai/ethos/,200,The Kujo Ethos | Kujolang.ai,28,"The working principles behind Kujo: local-first systems, explicit authority, inspectable artifacts, and tools that help people stay in control.",143,Ethos,"H2:Quick Install > H2:Give this prompt to your agent > H1:Ethos > H2:Working principles > H2:Software should make its behavior legible > H2:Local-first is an operating posture > H2:Authority should be explicit > H2:Determinism earns trust > H2:Agents are collaborators, not an excuse to remove control > H2:Composable tools beat a mandatory platform > H2:Clarity, context, and control",573,en,,,Kujo Team,no,AboutPage|Organization,471,27,7,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,1,no,yes,no,no,a0d583169efc5a717b5310c912265f9ff76abe49e2574d15d96e039896633351,
